timeBin,x,y,n
2,46,83,181
2,46,84,191
2,46,85,173
2,46,86,159
2,46,87,205
2,46,88,313
2,46,89,223
2,46,90,257
2,47,11,493
2,47,12,375
2,47,13,495
2,47,14,176
2,47,15,268
2,47,27,589
2,47,28,1180
2,47,29,427
2,47,53,536
2,47,54,907
2,47,56,13
2,47,57,2
2,47,79,61
2,47,80,35
2,47,81,1156
2,47,82,235
2,47,83,221
2,47,84,201
2,47,85,230
2,47,86,348
2,47,87,257
2,47,88,262
2,47,89,158
2,48,12,375
2,48,13,205
2,48,14,155
2,48,28,1192
2,48,29,938
2,48,52,345
2,48,53,701
2,48,54,430
2,48,56,4
2,48,57,13
2,48,58,2
2,48,82,1031
2,48,83,138
2,48,84,136
2,48,85,344
2,48,86,243
2,48,87,243
2,49,28,1071
2,49,29,1054
2,49,52,790
2,49,53,646
2,49,57,10
2,49,58,7
2,49,83,936
2,49,84,267
2,50,28,1065
2,50,29,1063
2,50,51,621
2,50,52,500
2,50,53,391
2,50,57,11
2,50,83,470
2,50,84,744
2,51,28,1047
2,51,29,1089
2,51,50,387
2,51,51,544
2,51,52,589
2,51,83,324
2,51,84,555
2,51,85,413
2,52,28,856
2,52,29,1286
2,52,50,746
2,52,51,735
2,52,84,600
2,52,85,662
2,53,29,1190
2,53,30,981
2,53,49,646
2,53,50,651
2,53,51,199
2,53,85,823
2,53,86,426
2,54,29,801
2,54,30,938
2,54,31,520
2,54,48,531
2,54,49,687
2,54,50,304
2,54,85,434
2,54,86,767
2,55,30,1301
2,55,31,782
2,55,47,362
2,55,48,728
2,55,49,402
2,55,50,100
2,55,86,720
2,55,87,492
2,56,30,954
2,56,31,1177
2,56,47,964
2,56,48,432
2,56,86,729
2,56,87,469
2,57,30,727
2,57,31,909
2,57,32,611
2,57,46,957
2,57,47,445
2,57,58,74
2,57,59,74
2,57,60,75
2,57,61,78
2,57,62,87
2,57,63,88
2,57,64,160
2,57,65,72
2,57,66,67
2,57,67,58
2,57,68,70
2,57,69,114
2,57,70,120
2,57,71,106
2,57,72,115
2,57,73,112
2,57,74,126
2,57,75,126
2,57,76,130
2,57,77,105
2,57,78,91
2,57,79,95
2,57,80,203
2,57,81,220
2,57,82,227
2,57,83,229
2,57,84,237
2,57,85,506
2,57,86,187
2,57,87,340
2,57,88,243
2,58,31,1247
2,58,32,841
2,58,45,943
2,58,46,455
2,58,57,149
2,58,58,80
2,58,59,79
2,58,60,78
2,58,61,78
2,58,62,69
2,58,63,66
2,58,64,28
2,58,65,139
2,58,66,56
2,58,67,61
2,58,68,160
2,58,69,111
2,58,70,108
2,58,71,124
2,58,72,111
2,58,73,122
2,58,74,107
2,58,75,106
2,58,76,98
2,58,77,121
2,58,78,99
2,58,79,143
2,58,80,296
2,58,81,224
2,58,82,221
2,58,83,211
2,58,84,215
2,58,86,214
2,58,87,262
2,58,88,371
2,59,31,870
2,59,32,1213
2,59,44,930
2,59,45,475
2,59,56,149
2,59,66,95
2,59,67,115
2,59,78,68
2,59,79,263
2,59,87,372
2,59,88,268
2,59,89,191
2,60,31,274
2,60,32,1146
2,60,33,756
2,60,37,129
2,60,43,896
2,60,44,498
2,60,55,79
2,60,56,75
2,60,66,87
2,60,67,85
2,60,78,129
2,60,79,148
2,60,87,239
2,60,88,401
2,60,89,178
2,61,30,121
2,61,31,194
2,61,32,291
2,61,33,1470
2,61,36,337
2,61,37,77
2,61,42,884
2,61,43,596
2,61,55,74
2,61,56,78
2,61,66,86
2,61,67,85
2,61,78,139
2,61,79,135
2,61,87,252
2,61,88,282
2,61,89,297
2,62,29,37
2,62,30,98
2,62,31,450
2,62,32,226
2,62,33,225
2,62,34,1498
2,62,35,782
2,62,36,484
2,62,37,710
2,62,41,961
2,62,42,456
2,62,43,375
2,62,44,416
2,62,45,206
2,62,55,76
2,62,56,78
2,62,66,84
2,62,67,88
2,62,78,133
2,62,79,141
2,62,87,239
2,62,88,291
2,62,89,158
2,62,90,160
2,63,28,26
2,63,29,40
2,63,30,472
2,63,31,332
2,63,32,257
2,63,33,232
2,63,34,293
2,63,35,1134
2,63,36,637
2,63,37,622
2,63,38,1158
2,63,39,1011
2,63,40,1129
2,63,41,517
2,63,42,526
2,63,43,595
2,63,44,663
2,63,45,391
2,63,46,416
2,63,55,79
2,63,56,71
2,63,66,82
2,63,67,92
2,63,78,156
2,63,79,118
2,63,87,260
2,63,88,294
2,63,89,173
2,63,91,121
2,63,96,103
2,63,97,108
2,63,98,110
2,63,99,194
2,64,27,22
2,64,28,21
2,64,29,580
2,64,30,101
2,64,32,336
2,64,33,305
2,64,36,681
2,64,37,503
2,64,38,868
2,64,39,1036
2,64,40,1004
2,64,41,494
2,64,42,541
2,64,43,788
2,64,44,487
2,64,45,699
2,64,46,372
2,64,47,591
2,64,55,148
2,64,56,1
2,64,66,77
2,64,67,96
2,64,78,152
2,64,79,119
2,64,87,303
2,64,88,416
2,64,92,170
2,64,93,110
2,64,94,112
2,64,95,163
2,64,96,111
2,64,97,103
2,64,98,96
2,65,26,21
2,65,27,19
2,65,28,585
2,65,29,2
2,65,32,253
2,65,33,266
2,65,36,20
2,65,37,354
2,65,41,894
2,65,42,716
2,65,46,537
2,65,47,407
2,65,48,828
2,65,49,625
2,65,50,651
2,65,51,635
2,65,52,625
2,65,53,640
2,65,54,419
2,65,55,1
2,65,56,1
2,65,66,80
2,65,67,95
2,65,78,148
2,65,79,130
2,65,87,368
2,65,88,353
2,65,91,79
2,65,92,45
2,65,93,117
2,65,94,102
2,65,95,51
2,66,25,18
2,66,26,18
2,66,27,590
2,66,32,245
2,66,33,267
2,66,36,67
2,66,37,72
2,66,41,602
2,66,42,717
2,66,47,319
2,66,48,436
2,66,49,641
2,66,50,591
2,66,51,628
2,66,52,632
2,66,53,619
2,66,54,835
2,66,55,441
2,66,56,2
2,66,66,87
2,66,67,89
2,66,78,143
2,66,79,133
2,66,87,377
2,66,88,372
2,66,90,93
2,66,91,28
2,66,92,17
2,67,24,12
2,67,25,21
2,67,26,591
2,67,32,250
2,67,33,268
2,67,37,84
2,67,41,268
2,67,42,916
2,67,55,707
2,67,56,567
2,67,66,315
2,67,67,245
2,67,78,230
2,67,79,65
2,67,87,737
2,67,88,40
2,67,89,104
2,67,90,19
2,67,91,7
2,68,24,14
2,68,25,597
2,68,32,221
2,68,33,292
2,68,41,184
2,68,42,271
2,68,43,792
2,68,56,577
2,68,57,733
2,68,58,517
2,68,59,543
2,68,60,423
2,68,61,341
2,68,62,363
2,68,63,390
2,68,64,448
2,68,65,675
2,68,66,462
2,68,67,381
2,68,68,591
2,68,69,568
2,68,70,529
2,68,71,541
2,68,72,471
2,68,73,516
2,68,74,538
2,68,75,200
2,68,76,141
2,68,77,271
2,68,78,104
2,68,79,51
2,68,80,53
2,68,81,37
2,68,82,37
2,68,83,173
2,68,84,342
2,68,85,420
2,68,86,776
2,68,87,37
2,68,88,44
2,68,89,10
2,68,90,2
2,69,24,310
2,69,25,316
2,69,32,147
2,69,33,228
2,69,34,149
2,69,41,156
2,69,42,184
2,69,43,273
2,69,44,623
2,69,57,390
2,69,58,597
2,69,59,551
2,69,60,654
2,69,61,426
2,69,62,425
2,69,63,427
2,69,64,717
2,69,65,494
2,69,66,427
2,69,67,521
2,69,68,481
2,69,69,515
2,69,70,554
2,69,71,536
2,69,72,595
2,69,73,538
2,69,74,516
2,69,75,805
2,69,76,221
2,69,77,113
2,69,78,114
2,69,79,137
2,69,80,50
2,69,81,56
2,69,82,254
2,69,83,428
2,69,84,520
2,69,85,437
2,69,86,24
2,69,87,20
2,69,88,1
2,70,24,335
2,70,25,297
2,70,33,295
2,70,34,208
2,70,42,266
2,70,43,186
2,70,44,489
2,70,61,329
2,70,62,199
2,70,63,387
2,70,76,696
2,70,77,99
2,70,78,119
2,70,79,127
2,70,80,168
2,70,81,278
2,70,82,563
2,70,83,286
2,71,24,320
2,71,25,304
2,71,33,222
2,71,34,284
2,71,42,179
2,71,43,205
2,71,44,142
2,71,45,427
2,71,61,33
2,71,62,265
2,71,77,691
2,71,78,125
2,71,79,98
2,71,80,374
2,71,81,629
2,72,24,329
2,72,25,294
2,72,33,168
2,72,34,215
2,72,35,141
2,72,43,311
2,72,44,148
2,72,45,155
2,72,46,345
2,72,61,119
2,72,62,126
2,72,76,291
2,72,77,218
2,72,78,259
2,72,79,423
2,72,80,371
2,72,81,84
2,72,82,433
2,73,20,4
2,73,24,324
2,73,25,298
2,73,33,157
2,73,34,212
2,73,35,154
2,73,44,373
2,73,45,128
2,73,46,247
2,73,47,209
2,73,61,136
2,73,62,111
2,73,75,160
2,73,76,231
2,73,77,149
2,73,78,562
2,73,79,247
2,73,81,133
2,73,82,99
2,73,83,455
2,73,84,262
2,74,21,4
2,74,23,170
2,74,24,419
2,74,25,47
2,74,33,110
2,74,34,228
2,74,35,188
2,74,45,418
2,74,46,171
2,74,47,351
2,74,60,90
2,74,61,161
2,74,74,71
2,74,75,172
2,74,76,154
2,74,77,645
2,74,82,75
2,74,83,122
2,74,84,276
2,74,85,330
2,75,21,1
2,75,22,88
2,75,23,448
2,75,24,62
2,75,25,42
2,75,34,225
2,75,35,283
2,75,46,489
2,75,47,230
2,75,48,207
2,75,60,135
2,75,61,116
2,75,74,166
2,75,75,65
2,75,76,477
2,75,77,348
2,75,84,62
2,75,85,214
2,75,86,434
2,75,87,45
2,76,22,508
2,76,23,61
2,76,24,87
2,76,34,101
2,76,35,253
2,76,36,155
2,76,47,578
2,76,48,272
2,76,59,46
2,76,60,78
2,76,61,102
2,76,73,115
2,76,74,9
2,76,75,451
2,76,76,183
2,76,77,234
2,76,78,174
2,76,87,412
2,76,88,75
2,77,23,77
2,77,24,87
2,77,35,188
2,77,36,288
2,77,47,429
2,77,48,413
2,77,59,67
2,77,60,115
2,77,73,18
2,77,74,371
2,77,76,328
2,77,77,263
2,77,78,182
2,77,87,219
2,77,88,262
2,78,24,110
2,78,25,48
2,78,35,116
2,78,36,162
2,78,37,203
2,78,47,218
2,78,48,535
2,78,59,109
2,78,60,75
2,78,73,194
2,78,74,201
2,78,76,220
2,78,77,339
2,78,78,199
2,78,87,148
2,78,88,248
2,78,89,91
2,79,25,106
2,79,36,244
2,79,37,180
2,79,47,390
2,79,48,144
2,79,58,64
2,79,59,123
2,79,73,193
2,79,74,212
2,79,76,142
2,79,77,303
2,79,78,331
2,79,87,169
2,79,88,79
2,79,89,154
2,80,37,388
2,80,46,304
2,80,47,134
2,80,48,129
2,80,58,99
2,80,59,83
2,80,73,272
2,80,74,132
2,80,77,287
2,80,78,304
2,80,79,164
2,80,87,94
2,80,88,109
2,81,38,395
2,81,39,135
2,81,45,258
2,81,46,119
2,81,47,199
2,81,57,56
2,81,58,126
2,81,72,195
2,81,73,209
2,81,77,222
2,81,78,215
2,81,79,269
2,81,87,147
2,81,88,53
2,82,39,305
2,82,40,196
2,82,41,56
2,82,42,43
2,82,43,7
2,82,44,211
2,82,45,110
2,82,46,254
2,82,57,106
2,82,58,75
2,82,71,128
2,82,72,271
2,82,73,2
2,82,78,275
2,82,79,200
2,82,80,124
2,82,86,108
2,82,87,70
2,82,88,55
2,83,40,253
2,83,41,207
2,83,42,68
2,83,43,199
2,83,44,109
2,83,45,307
2,83,56,67
2,83,57,114
2,83,71,380
2,83,72,11
2,83,78,243
2,83,79,289
2,83,85,98
2,83,86,43
2,83,87,60
2,83,88,50
2,84,41,182
2,84,42,223
2,84,43,93
2,84,44,487
2,84,56,166
2,84,57,9
2,84,70,378
2,84,71,14
2,84,78,207
2,84,79,290
2,84,84,98
2,84,85,61
2,84,86,63
2,85,42,114
2,85,43,345
2,85,44,145
2,85,45,422
2,85,46,151
2,85,55,163
2,85,56,12
2,85,68,130
2,85,69,376
2,85,70,16
2,85,79,216
2,85,80,223
2,85,81,25
2,85,82,21
2,85,83,108
2,85,84,29
2,85,85,21
2,85,86,63
2,86,44,456
2,86,45,77
2,86,46,252
2,86,47,259
2,86,54,185
2,86,55,5
2,86,56,7
2,86,66,125
2,86,67,213
2,86,68,257
2,86,69,21
2,86,80,265
2,86,81,120
2,86,82,106
2,86,83,18
2,87,45,176
2,87,46,74
2,87,47,199
2,87,48,349
2,87,53,208
2,87,54,40
2,87,55,81
2,87,63,283
2,87,64,155
2,87,65,222
2,87,66,168
2,87,67,186
2,87,68,34
2,87,79,77
2,87,80,89
2,87,81,226
2,88,46,131
2,88,47,77
2,88,48,160
2,88,49,385
2,88,50,232
2,88,51,225
2,88,52,286
2,88,53,103
2,88,54,85
2,88,55,85
2,88,56,157
2,88,57,138
2,88,58,134
2,88,59,123
2,88,60,142
2,88,61,163
2,88,62,272
2,88,63,98
2,88,64,214
2,88,65,144
2,88,66,132
2,88,67,15
2,88,79,122
2,88,80,155
2,89,47,82
2,89,48,81
2,89,49,129
2,89,50,284
2,89,51,227
2,89,52,150
2,89,53,139
2,89,54,139
2,89,55,135
2,89,56,154
2,89,57,168
2,89,58,171
2,89,59,174
2,89,60,166
2,89,61,193
2,89,62,90
2,89,63,90
2,89,64,55
2,89,65,58
2,89,78,89
2,89,79,176
2,90,51,74
2,90,52,88
2,90,53,87
2,90,54,101
2,90,55,104
2,90,56,86
2,90,57,93
2,90,58,94
2,90,59,101
2,90,60,92
2,90,61,46
2,90,62,44
2,90,78,88
2,90,79,160
2,91,77,56
2,91,78,71
2,91,79,2
2,91,80,112
2,92,77,94
2,92,78,14
2,92,79,2
2,92,80,3
2,92,81,99
2,93,76,27
2,93,77,23
2,94,76,22
2,94,77,28
2,95,76,26
2,95,77,24
2,96,76,20
2,96,77,30
2,97,76,16
2,97,77,27
2,98,76,19
2,98,77,21
2,99,77,32
3,0,67,4
3,1,66,1
3,1,67,3
3,2,66,2
3,2,67,2
3,3,66,31
3,3,67,3
3,4,66,25
3,4,67,29
3,5,66,30
3,5,67,28
3,6,43,175
3,6,66,25
3,6,67,29
3,7,42,114
3,7,43,147
3,7,66,29
3,7,67,29
3,8,42,126
3,8,43,139
3,8,66,29
3,8,67,27
3,9,42,98
3,9,43,164
3,9,66,22
3,9,67,32
3,10,42,81
3,10,43,107
3,10,44,89
3,10,66,23
3,10,67,32
3,11,43,149
3,11,44,119
3,11,66,27
3,11,67,28
3,12,43,145
3,12,44,131
3,12,66,28
3,12,67,28
3,13,43,143
3,13,44,131
3,13,66,25
3,13,67,34
3,14,43,200
3,14,44,279
3,14,66,21
3,14,67,32
3,15,40,39
3,15,41,380
3,15,42,369
3,15,43,233
3,15,44,283
3,15,45,707
3,15,46,465
3,15,47,18
3,15,66,26
3,15,67,29
3,16,39,20
3,16,40,624
3,16,41,639
3,16,42,443
3,16,43,249
3,16,44,641
3,16,45,510
3,16,46,753
3,16,47,687
3,16,48,35
3,16,49,117
3,16,66,332
3,16,67,14
3,17,38,16
3,17,39,875
3,17,40,389
3,17,42,267
3,17,43,516
3,17,47,581
3,17,48,1122
3,17,49,49
3,17,50,92
3,17,66,253
3,17,67,362
3,18,37,8
3,18,38,878
3,18,49,1142
3,18,50,60
3,18,51,66
3,18,66,353
3,18,67,318
3,19,37,643
3,19,38,193
3,19,39,160
3,19,50,1165
3,19,51,52
3,19,52,38
3,19,66,335
3,19,67,323
3,20,36,630
3,20,37,101
3,20,38,176
3,20,39,179
3,20,51,1179
3,20,52,58
3,20,66,323
3,20,67,345
3,21,21,65
3,21,22,226
3,21,23,229
3,21,24,210
3,21,25,221
3,21,26,234
3,21,27,211
3,21,28,259
3,21,29,264
3,21,30,260
3,21,31,245
3,21,32,239
3,21,33,360
3,21,34,327
3,21,35,627
3,21,36,131
3,21,37,318
3,21,38,159
3,21,39,135
3,21,40,80
3,21,51,319
3,21,52,1074
3,21,66,329
3,21,67,324
3,22,20,95
3,22,21,350
3,22,22,207
3,22,23,211
3,22,24,212
3,22,25,208
3,22,26,198
3,22,27,289
3,22,28,250
3,22,29,259
3,22,30,261
3,22,31,278
3,22,32,263
3,22,33,269
3,22,34,403
3,22,35,78
3,22,38,430
3,22,39,168
3,22,40,77
3,22,52,493
3,22,53,1008
3,22,66,319
3,22,67,339
3,23,19,119
3,23,20,335
3,23,38,323
3,23,39,335
3,23,53,579
3,23,54,1002
3,23,66,361
3,23,67,350
3,24,18,135
3,24,19,317
3,24,38,462
3,24,39,194
3,24,54,677
3,24,55,947
3,24,66,373
3,24,67,376
3,25,17,157
3,25,18,304
3,25,37,349
3,25,38,207
3,25,39,138
3,25,55,736
3,25,56,914
3,25,57,18
3,25,66,371
3,25,67,369
3,26,16,193
3,26,17,283
3,26,36,270
3,26,37,199
3,26,38,243
3,26,56,777
3,26,57,869
3,26,58,32
3,26,59,118
3,26,66,379
3,26,67,378
3,27,15,298
3,27,16,168
3,27,17,88
3,27,35,172
3,27,36,211
3,27,37,330
3,27,57,812
3,27,58,886
3,27,59,76
3,27,66,386
3,27,67,372
3,28,16,453
3,28,35,232
3,28,36,442
3,28,58,938
3,28,59,772
3,28,66,447
3,28,67,366
3,29,15,266
3,29,16,255
3,29,35,346
3,29,36,323
3,29,58,489
3,29,59,784
3,29,60,486
3,29,66,435
3,29,67,547
3,30,15,260
3,30,16,275
3,30,35,442
3,30,36,189
3,30,59,752
3,30,60,952
3,30,66,513
3,30,67,528
3,31,15,252
3,31,16,268
3,31,34,457
3,31,35,116
3,31,36,189
3,31,59,117
3,31,60,833
3,31,61,777
3,31,66,573
3,31,67,457
3,32,15,274
3,32,16,258
3,32,33,449
3,32,34,243
3,32,35,471
3,32,36,118
3,32,37,125
3,32,60,206
3,32,61,974
3,32,62,511
3,32,65,276
3,32,66,540
3,32,67,575
3,33,15,245
3,33,16,270
3,33,36,528
3,33,37,173
3,33,61,275
3,33,62,1187
3,33,65,800
3,33,66,442
3,33,67,683
3,33,68,910
3,33,69,748
3,34,15,268
3,34,16,255
3,34,36,259
3,34,37,443
3,34,38,87
3,34,61,161
3,34,62,225
3,34,63,1110
3,34,64,940
3,34,65,417
3,34,66,983
3,34,67,586
3,34,68,647
3,34,69,759
3,34,70,1237
3,35,15,270
3,35,16,251
3,35,37,450
3,35,38,336
3,35,62,283
3,35,63,359
3,35,64,513
3,35,65,879
3,35,71,1237
3,36,15,216
3,36,16,313
3,36,37,362
3,36,38,351
3,36,39,91
3,36,62,349
3,36,63,391
3,36,64,735
3,36,72,1240
3,37,16,329
3,37,17,209
3,37,37,454
3,37,38,328
3,37,62,488
3,37,63,929
3,37,73,1228
3,38,16,271
3,38,17,271
3,38,36,307
3,38,37,479
3,38,38,22
3,38,61,316
3,38,62,809
3,38,63,366
3,38,73,604
3,38,74,891
3,38,90,364
3,38,91,371
3,39,16,262
3,39,17,271
3,39,36,676
3,39,37,36
3,39,61,928
3,39,62,546
3,39,73,313
3,39,74,739
3,39,75,560
3,39,92,371
3,40,17,463
3,40,35,682
3,40,36,15
3,40,37,17
3,40,38,14
3,40,60,857
3,40,61,602
3,40,62,40
3,40,74,543
3,40,75,995
3,40,93,371
3,41,17,98
3,41,18,391
3,41,34,698
3,41,35,51
3,41,36,82
3,41,37,19
3,41,38,13
3,41,59,804
3,41,60,646
3,41,61,70
3,41,74,14
3,41,75,665
3,41,76,918
3,41,94,371
3,42,18,280
3,42,19,461
3,42,20,432
3,42,21,359
3,42,32,88
3,42,33,717
3,42,34,52
3,42,35,78
3,42,36,67
3,42,37,87
3,42,58,762
3,42,59,665
3,42,60,115
3,42,75,31
3,42,76,738
3,42,77,824
3,42,94,374
3,43,17,335
3,43,18,124
3,43,19,368
3,43,20,418
3,43,21,525
3,43,22,519
3,43,23,350
3,43,31,134
3,43,32,691
3,43,33,53
3,43,34,53
3,43,56,134
3,43,57,754
3,43,58,691
3,43,59,74
3,43,75,20
3,43,76,13
3,43,77,793
3,43,78,705
3,43,92,173
3,43,93,374
3,44,16,365
3,44,17,98
3,44,18,333
3,44,22,354
3,44,23,520
3,44,24,516
3,44,25,783
3,44,29,101
3,44,30,160
3,44,31,674
3,44,32,55
3,44,33,30
3,44,56,690
3,44,57,751
3,44,58,59
3,44,76,18
3,44,77,7
3,44,78,910
3,44,79,440
3,44,90,164
3,44,91,261
3,44,92,364
3,45,15,381
3,45,16,99
3,45,17,310
3,45,24,670
3,45,25,644
3,45,26,1101
3,45,27,130
3,45,28,155
3,45,29,105
3,45,30,669
3,45,31,34
3,45,55,652
3,45,56,790
3,45,57,40
3,45,77,22
3,45,78,7
3,45,79,1118
3,45,89,266
3,45,90,221
3,45,91,334
3,46,14,394
3,46,15,110
3,46,16,271
3,46,27,1076
3,46,28,82
3,46,29,637
3,46,54,605
3,46,55,839
3,46,56,23
3,46,57,7
3,46,78,26
3,46,79,14
3,46,80,1120
3,46,81,228
3,46,82,200
3,46,83,191
3,46,84,157
3,46,85,162
3,46,86,129
3,46,87,219
3,46,88,320
3,46,89,219
3,46,90,261
3,47,11,394
3,47,12,296
3,47,13,411
3,47,14,148
3,47,15,232
3,47,27,539
3,47,28,1042
3,47,29,319
3,47,53,518
3,47,54,889
3,47,56,6
3,47,57,3
3,47,79,22
3,47,80,10
3,47,81,1033
3,47,82,208
3,47,83,193
3,47,84,223
3,47,85,215
3,47,86,375
3,47,87,255
3,47,88,241
3,47,89,158
3,48,12,334
3,48,13,184
3,48,14,150
3,48,28,1050
3,48,29,802
3,48,52,345
3,48,53,674
3,48,54,419
3,48,56,2
3,48,57,6
3,48,58,1
3,48,82,935
3,48,83,126
3,48,84,138
3,48,85,381
3,48,86,262
3,48,87,230
3,49,28,917
3,49,29,957
3,49,52,765
3,49,53,661
3,49,57,8
3,49,58,1
3,49,83,864
3,49,84,295
3,50,28,937
3,50,29,905
3,50,51,592
3,50,52,524
3,50,53,355
3,50,57,9
3,50,83,463
3,50,84,705
3,51,28,943
3,51,29,917
3,51,50,390
3,51,51,546
3,51,52,558
3,51,83,291
3,51,84,540
3,51,85,409
3,52,28,767
3,52,29,1133
3,52,50,757
3,52,51,689
3,52,84,530
3,52,85,669
3,53,29,995
3,53,30,901
3,53,49,679
3,53,50,580
3,53,51,216
3,53,85,736
3,53,86,428
3,54,29,679
3,54,30,842
3,54,31,496
3,54,48,544
3,54,49,605
3,54,50,327
3,54,85,439
3,54,86,730
3,55,30,1090
3,55,31,722
3,55,47,366
3,55,48,698
3,55,49,420
3,55,50,133
3,55,86,692
3,55,87,494
3,56,30,760
3,56,31,1067
3,56,47,947
3,56,48,446
3,56,86,683
3,56,87,465
3,57,30,603
3,57,31,788
3,57,32,610
3,57,46,934
3,57,47,465
3,57,58,98
3,57,59,94
3,57,60,103
3,57,61,102
3,57,62,102
3,57,63,108
3,57,64,217
3,57,65,93
3,57,66,75
3,57,67,80
3,57,68,98
3,57,69,131
3,57,70,130
3,57,71,137
3,57,72,136
3,57,73,138
3,57,74,130
3,57,75,142
3,57,76,136
3,57,77,111
3,57,78,108
3,57,79,113
3,57,80,220
3,57,81,240
3,57,82,239
3,57,83,232
3,57,84,242
3,57,85,501
3,57,86,173
3,57,87,316
3,57,88,239
3,58,31,1024
3,58,32,797
3,58,45,926
3,58,46,477
3,58,57,186
3,58,58,98
3,58,59,105
3,58,60,95
3,58,61,93
3,58,62,95
3,58,63,89
3,58,64,35
3,58,65,159
3,58,66,89
3,58,67,82
3,58,68,164
3,58,69,133
3,58,70,131
3,58,71,126
3,58,72,129
3,58,73,128
3,58,74,129
3,58,75,123
3,58,76,134
3,58,77,155
3,58,78,118
3,58,79,152
3,58,80,309
3,58,81,218
3,58,82,227
3,58,83,241
3,58,84,233
3,58,86,220
3,58,87,261
3,58,88,325
3,59,31,787
3,59,32,1048
3,59,44,904
3,59,45,494
3,59,56,186
3,59,66,98
3,59,67,100
3,59,78,68
3,59,79,277
3,59,87,383
3,59,88,270
3,59,89,146
3,60,31,244
3,60,32,987
3,60,33,670
3,60,37,128
3,60,43,862
3,60,44,532
3,60,55,97
3,60,56,101
3,60,66,71
3,60,67,71
3,60,78,136
3,60,79,138
3,60,87,272
3,60,88,356
3,60,89,162
3,61,30,134
3,61,31,121
3,61,32,176
3,61,33,1307
3,61,36,294
3,61,37,61
3,61,42,834
3,61,43,631
3,61,55,100
3,61,56,98
3,61,66,66
3,61,67,78
3,61,78,134
3,61,79,135
3,61,87,261
3,61,88,331
3,61,89,211
3,62,29,76
3,62,30,69
3,62,31,171
3,62,32,176
3,62,33,160
3,62,34,1301
3,62,35,697
3,62,36,431
3,62,37,571
3,62,41,881
3,62,42,413
3,62,43,323
3,62,44,415
3,62,45,180
3,62,55,105
3,62,56,92
3,62,66,69
3,62,67,77
3,62,78,142
3,62,79,124
3,62,87,275
3,62,88,284
3,62,89,180
3,62,90,67
3,63,28,74
3,63,29,6
3,63,30,140
3,63,31,282
3,63,32,188
3,63,33,160
3,63,34,202
3,63,35,948
3,63,36,548
3,63,37,578
3,63,38,975
3,63,39,902
3,63,40,988
3,63,41,422
3,63,42,391
3,63,43,455
3,63,44,519
3,63,45,341
3,63,46,366
3,63,55,92
3,63,56,104
3,63,66,77
3,63,67,69
3,63,78,142
3,63,79,126
3,63,87,289
3,63,88,288
3,63,89,207
3,63,91,3
3,63,96,1
3,64,27,71
3,64,28,5
3,64,29,200
3,64,30,83
3,64,32,328
3,64,33,254
3,64,36,586
3,64,37,426
3,64,38,786
3,64,39,887
3,64,40,872
3,64,41,378
3,64,42,461
3,64,43,662
3,64,44,346
3,64,45,507
3,64,46,330
3,64,47,514
3,64,55,185
3,64,56,1
3,64,66,71
3,64,67,70
3,64,78,124
3,64,79,149
3,64,87,284
3,64,88,462
3,64,92,3
3,64,93,2
3,64,94,3
3,64,95,3
3,64,96,2
3,65,26,67
3,65,27,13
3,65,28,196
3,65,32,244
3,65,33,275
3,65,36,26
3,65,37,358
3,65,41,835
3,65,42,661
3,65,46,371
3,65,47,330
3,65,48,664
3,65,49,492
3,65,50,508
3,65,51,495
3,65,52,513
3,65,53,496
3,65,54,439
3,65,56,1
3,65,66,67
3,65,67,74
3,65,78,130
3,65,79,141
3,65,87,389
3,65,88,364
3,65,93,1
3,66,25,53
3,66,26,26
3,66,27,196
3,66,32,269
3,66,33,243
3,66,36,99
3,66,37,101
3,66,41,634
3,66,42,623
3,66,47,209
3,66,48,325
3,66,49,495
3,66,50,491
3,66,51,501
3,66,52,494
3,66,53,496
3,66,54,539
3,66,55,380
3,66,56,1
3,66,66,68
3,66,67,71
3,66,78,133
3,66,79,137
3,66,87,381
3,66,88,377
3,67,24,32
3,67,25,34
3,67,26,199
3,67,32,257
3,67,33,255
3,67,37,133
3,67,41,239
3,67,42,901
3,67,55,456
3,67,56,478
3,67,66,246
3,67,67,196
3,67,78,211
3,67,79,55
3,67,87,682
3,68,24,41
3,68,25,209
3,68,32,212
3,68,33,305
3,68,41,167
3,68,42,272
3,68,43,758
3,68,56,370
3,68,57,577
3,68,58,358
3,68,59,410
3,68,60,316
3,68,61,288
3,68,62,267
3,68,63,286
3,68,64,330
3,68,65,537
3,68,66,354
3,68,67,309
3,68,68,477
3,68,69,408
3,68,70,423
3,68,71,402
3,68,72,343
3,68,73,395
3,68,74,391
3,68,75,150
3,68,76,123
3,68,77,226
3,68,78,68
3,68,79,25
3,68,80,28
3,68,81,3
3,68,83,87
3,68,84,287
3,68,85,343
3,68,86,678
3,69,24,127
3,69,25,127
3,69,32,181
3,69,33,218
3,69,34,146
3,69,41,144
3,69,42,189
3,69,43,307
3,69,44,552
3,69,57,236
3,69,58,453
3,69,59,386
3,69,60,472
3,69,61,308
3,69,62,294
3,69,63,297
3,69,64,590
3,69,65,385
3,69,66,348
3,69,67,406
3,69,68,336
3,69,69,401
3,69,70,392
3,69,71,404
3,69,72,476
3,69,73,398
3,69,74,412
3,69,75,605
3,69,76,166
3,69,77,101
3,69,78,89
3,69,79,89
3,69,80,15
3,69,81,16
3,69,82,131
3,69,83,387
